contig	midpt	gene_id	left_coord	right_coord	pi
GUT_GENOME142330_1	3277026	GUT_GENOME142330_02954	3276526	3277526	0.006149737493021075
GUT_GENOME142330_1	3277044	GUT_GENOME142330_02954	3276544	3277544	0.006393164602119825
GUT_GENOME142330_1	3277056	GUT_GENOME142330_02954	3276556	3277556	0.007295523713434162
GUT_GENOME142330_1	3277057	GUT_GENOME142330_02954	3276557	3277557	0.007295523713434162
GUT_GENOME142330_1	3277085	GUT_GENOME142330_02954	3276585	3277585	0.007363780498108857
GUT_GENOME142330_1	3277122	GUT_GENOME142330_02954	3276622	3277622	0.007436896989135793
GUT_GENOME142330_1	3277182	GUT_GENOME142330_02954	3276682	3277682	0.007990240826061722
GUT_GENOME142330_1	3277215	GUT_GENOME142330_02954	3276715	3277715	0.008207160445966416
GUT_GENOME142330_1	3277226	GUT_GENOME142330_02954	3276726	3277726	0.008319375483554589
GUT_GENOME142330_1	3277245	GUT_GENOME142330_02954	3276745	3277745	0.008319375483554589
GUT_GENOME142330_1	3277251	GUT_GENOME142330_02954	3276751	3277751	0.008319375483554589
GUT_GENOME142330_1	3277251	GUT_GENOME142330_02954	3276751	3277751	0.008319375483554589
GUT_GENOME142330_1	3277338	GUT_GENOME142330_02954	3276838	3277838	0.006884436735183003
GUT_GENOME142330_1	3277344	GUT_GENOME142330_02954	3276844	3277844	0.006884436735183003
GUT_GENOME142330_1	3277377	GUT_GENOME142330_02954	3276877	3277877	0.006779069465636629
GUT_GENOME142330_1	3277384	GUT_GENOME142330_02954	3276884	3277884	0.007101135459344414
GUT_GENOME142330_1	3277385	GUT_GENOME142330_02954	3276885	3277885	0.007101135459344414
GUT_GENOME142330_1	3277386	GUT_GENOME142330_02954	3276886	3277886	0.007101135459344414
GUT_GENOME142330_1	3277431	GUT_GENOME142330_02954	3276931	3277931	0.007423201453052199
GUT_GENOME142330_1	3277435	GUT_GENOME142330_02954	3276935	3277935	0.007423201453052199
GUT_GENOME142330_1	3277537	GUT_GENOME142330_02955	3277037	3278037	0.008330420270718777
GUT_GENOME142330_1	3277538	GUT_GENOME142330_02955	3277038	3278038	0.008330420270718777
GUT_GENOME142330_1	3277539	GUT_GENOME142330_02955	3277039	3278039	0.008330420270718777
GUT_GENOME142330_1	3277540	GUT_GENOME142330_02955	3277040	3278040	0.008330420270718777
GUT_GENOME142330_1	3277552	GUT_GENOME142330_02955	3277052	3278052	0.008609853385972787
GUT_GENOME142330_1	3277552	GUT_GENOME142330_02955	3277052	3278052	0.008609853385972787
GUT_GENOME142330_1	3277560	GUT_GENOME142330_02955	3277060	3278060	0.00817557235467683
GUT_GENOME142330_1	3277571	GUT_GENOME142330_02955	3277071	3278071	0.00846008607202637
GUT_GENOME142330_1	3277574	GUT_GENOME142330_02955	3277074	3278074	0.00846008607202637
GUT_GENOME142330_1	3277575	GUT_GENOME142330_02955	3277075	3278075	0.00846008607202637
GUT_GENOME142330_1	3277583	GUT_GENOME142330_02955	3277083	3278083	0.00846008607202637
GUT_GENOME142330_1	3277605	GUT_GENOME142330_02955	3277105	3278105	0.008147076803793223
GUT_GENOME142330_1	3277613	GUT_GENOME142330_02955	3277113	3278113	0.008234551518133607
GUT_GENOME142330_1	3277619	GUT_GENOME142330_02955	3277119	3278119	0.008234551518133607
GUT_GENOME142330_1	3277626	GUT_GENOME142330_02955	3277126	3278126	0.007797619737918244
GUT_GENOME142330_1	3277628	GUT_GENOME142330_02955	3277128	3278128	0.007797619737918244
GUT_GENOME142330_1	3277631	GUT_GENOME142330_02955	3277131	3278131	0.007797619737918244
GUT_GENOME142330_1	3277635	GUT_GENOME142330_02955	3277135	3278135	0.007797619737918244
GUT_GENOME142330_1	3277654	GUT_GENOME142330_02955	3277154	3278154	0.007797619737918244
GUT_GENOME142330_1	3277660	GUT_GENOME142330_02955	3277160	3278160	0.007797619737918244
GUT_GENOME142330_1	3277687	GUT_GENOME142330_02955	3277187	3278187	0.007986485598425895
GUT_GENOME142330_1	3277694	GUT_GENOME142330_02955	3277194	3278194	0.007986485598425895
GUT_GENOME142330_1	3277724	GUT_GENOME142330_02955	3277224	3278224	0.007743058489327146
GUT_GENOME142330_1	3277876	GUT_GENOME142330_02955	3277376	3278376	0.0071495116271235665
GUT_GENOME142330_1	3277883	GUT_GENOME142330_02955	3277383	3278383	0.00675587541259183
GUT_GENOME142330_1	3277916	GUT_GENOME142330_02955	3277416	3278416	0.00669733804062162
GUT_GENOME142330_1	3277937	GUT_GENOME142330_02955	3277437	3278437	0.006711696263935068
GUT_GENOME142330_1	3277943	GUT_GENOME142330_02955	3277443	3278443	0.0069060845180248165
GUT_GENOME142330_1	3277970	GUT_GENOME142330_02955	3277470	3278470	0.0069060845180248165
GUT_GENOME142330_1	3277985	GUT_GENOME142330_02955	3277485	3278485	0.0069060845180248165
GUT_GENOME142330_1	3277985	GUT_GENOME142330_02955	3277485	3278485	0.0069060845180248165
GUT_GENOME142330_1	3278012	GUT_GENOME142330_02955	3277512	3278512	0.006935463651881562
GUT_GENOME142330_1	3278044	GUT_GENOME142330_02955	3277544	3278544	0.00669203654278281
GUT_GENOME142330_1	3278071	GUT_GENOME142330_02955	3277571	3278571	0.005789677431468476
GUT_GENOME142330_1	3278093	GUT_GENOME142330_02955	3277593	3278593	0.005286256032524688
GUT_GENOME142330_1	3278099	GUT_GENOME142330_02955	3277599	3278599	0.005286256032524688
GUT_GENOME142330_1	3278108	GUT_GENOME142330_02955	3277608	3278608	0.005242518675354496
GUT_GENOME142330_1	3278109	GUT_GENOME142330_02955	3277609	3278609	0.005242518675354496
GUT_GENOME142330_1	3278174	GUT_GENOME142330_02955	3277674	3278674	0.0043936163339148415
GUT_GENOME142330_1	3278270	GUT_GENOME142330_02955	3277770	3278770	0.004122135465419048
GUT_GENOME142330_1	3278306	GUT_GENOME142330_02955	3277806	3278806	0.00416587282258924
GUT_GENOME142330_1	3278309	GUT_GENOME142330_02955	3277809	3278809	0.004209610179759433
GUT_GENOME142330_1	3278317	GUT_GENOME142330_02955	3277817	3278817	0.004253347536929626
GUT_GENOME142330_1	3278413	GUT_GENOME142330_02955	3277913	3278913	0.004744619669992804
GUT_GENOME142330_1	3278419	GUT_GENOME142330_02955	3277919	3278919	0.004422553676285019
GUT_GENOME142330_1	3278421	GUT_GENOME142330_02955	3277921	3278921	0.004422553676285019
GUT_GENOME142330_1	3278440	GUT_GENOME142330_02955	3277940	3278940	0.0043103386386968475
GUT_GENOME142330_1	3278441	GUT_GENOME142330_02955	3277941	3278941	0.0043103386386968475
GUT_GENOME142330_1	3278497	GUT_GENOME142330_02955	3277997	3278997	0.004145108622720562
GUT_GENOME142330_1	3278561	GUT_GENOME142330_02955	3278061	3279061	0.00410424291021306
GUT_GENOME142330_1	3278631	GUT_GENOME142330_02955	3278131	3279131	0.0036447797641827495
GUT_GENOME142330_1	3278642	GUT_GENOME142330_02955	3278142	3279142	0.0036447797641827495
GUT_GENOME142330_1	3278693	GUT_GENOME142330_02955	3278193	3279193	0.0031616807736210718
GUT_GENOME142330_1	3278719	GUT_GENOME142330_02955	3278219	3279219	0.0031616807736210718
GUT_GENOME142330_1	3278792	GUT_GENOME142330_02955	3278292	3279292	0.003089889657053836
GUT_GENOME142330_1	3278807	GUT_GENOME142330_02955	3278307	3279307	0.003046152299883644
GUT_GENOME142330_1	3278814	GUT_GENOME142330_02955	3278314	3279314	0.0030024149427134504
GUT_GENOME142330_1	3278822	GUT_GENOME142330_02955	3278322	3279322	0.0029730358088567044
GUT_GENOME142330_1	3278843	GUT_GENOME142330_02955	3278343	3279343	0.003060510523197091
GUT_GENOME142330_1	3278876	GUT_GENOME142330_02955	3278376	3279376	0.003060510523197091
GUT_GENOME142330_1	3278877	GUT_GENOME142330_02955	3278377	3279377	0.003060510523197091
GUT_GENOME142330_1	3278881	GUT_GENOME142330_02955	3278381	3279381	0.003060510523197091
GUT_GENOME142330_1	3278886	GUT_GENOME142330_02955	3278386	3279386	0.003060510523197091
GUT_GENOME142330_1	3278945	GUT_GENOME142330_02955	3278445	3279445	0.003207627088224103
GUT_GENOME142330_1	3278948	GUT_GENOME142330_02955	3278448	3279448	0.003207627088224103
GUT_GENOME142330_1	3278951	GUT_GENOME142330_02955	3278451	3279451	0.003207627088224103
GUT_GENOME142330_1	3278966	GUT_GENOME142330_02955	3278466	3279466	0.0037028753446663896
GUT_GENOME142330_1	3278980	GUT_GENOME142330_02955	3278480	3279480	0.0037028753446663896
GUT_GENOME142330_1	3278990	GUT_GENOME142330_02955	3278490	3279490	0.0037028753446663896
GUT_GENOME142330_1	3279006	GUT_GENOME142330_02955	3278506	3279506	0.0036734962108096437
GUT_GENOME142330_1	3279038	GUT_GENOME142330_02955	3278538	3279538	0.0037987440972515603
GUT_GENOME142330_1	3279052	GUT_GENOME142330_02955	3278552	3279552	0.0038281232311083062
GUT_GENOME142330_1	3279328	GUT_GENOME142330_02956	3278828	3279828	0.00345370494624226
GUT_GENOME142330_1	3279337	GUT_GENOME142330_02956	3278837	3279837	0.00345370494624226
GUT_GENOME142330_1	3279394	GUT_GENOME142330_02956	3278894	3279894	0.0031512986736867334
GUT_GENOME142330_1	3279421	GUT_GENOME142330_02956	3278921	3279921	0.00323877338802712
GUT_GENOME142330_1	3279466	GUT_GENOME142330_02956	3278966	3279966	0.002887328260462589
GUT_GENOME142330_1	3279529	GUT_GENOME142330_02956	3279029	3280029	0.0034183616273168508
GUT_GENOME142330_1	3279547	GUT_GENOME142330_02956	3279047	3280047	0.0030178776447433164
GUT_GENOME142330_1	3279553	GUT_GENOME142330_02956	3279053	3280053	0.0033399436384511016
GUT_GENOME142330_1	3279554	GUT_GENOME142330_02956	3279054	3280054	0.003634176768505127
GUT_GENOME142330_1	3279581	GUT_GENOME142330_02956	3279081	3280081	0.003634176768505127
GUT_GENOME142330_1	3279583	GUT_GENOME142330_02956	3279083	3280083	0.003634176768505127
GUT_GENOME142330_1	3279721	GUT_GENOME142330_02956	3279221	3280221	0.00438721035735961
GUT_GENOME142330_1	3279727	GUT_GENOME142330_02956	3279227	3280227	0.00438721035735961
GUT_GENOME142330_1	3279769	GUT_GENOME142330_02956	3279269	3280269	0.004474685071699995
GUT_GENOME142330_1	3279784	GUT_GENOME142330_02956	3279284	3280284	0.004474685071699995
GUT_GENOME142330_1	3279826	GUT_GENOME142330_02956	3279326	3280326	0.00479675106540778
GUT_GENOME142330_1	3279830	GUT_GENOME142330_02956	3279330	3280330	0.004753013708237588
GUT_GENOME142330_1	3279844	GUT_GENOME142330_02956	3279344	3280344	0.004709276351067395
GUT_GENOME142330_1	3279877	GUT_GENOME142330_02956	3279377	3280377	0.004709276351067395
GUT_GENOME142330_1	3279902	GUT_GENOME142330_02956	3279402	3280402	0.0049303929900944825
GUT_GENOME142330_1	3279913	GUT_GENOME142330_02956	3279413	3280413	0.0049303929900944825
GUT_GENOME142330_1	3279946	GUT_GENOME142330_02956	3279446	3280446	0.004608326996386698
GUT_GENOME142330_1	3279973	GUT_GENOME142330_02956	3279473	3280473	0.004113078739944411
GUT_GENOME142330_1	3280006	GUT_GENOME142330_02956	3279506	3280506	0.004113078739944411
GUT_GENOME142330_1	3280024	GUT_GENOME142330_02956	3279524	3280524	0.004113078739944411
GUT_GENOME142330_1	3280048	GUT_GENOME142330_02956	3279548	3280548	0.003958451719645749
GUT_GENOME142330_1	3280054	GUT_GENOME142330_02956	3279554	3280554	0.003914714362475556
GUT_GENOME142330_1	3280123	GUT_GENOME142330_02956	3279623	3280623	0.0037835022909649785
GUT_GENOME142330_1	3280145	GUT_GENOME142330_02956	3279645	3280645	0.0038709770053053645
GUT_GENOME142330_1	3280157	GUT_GENOME142330_02956	3279657	3280657	0.003870977005305363
GUT_GENOME142330_1	3280159	GUT_GENOME142330_02956	3279659	3280659	0.003870977005305363
GUT_GENOME142330_1	3280168	GUT_GENOME142330_02956	3279668	3280668	0.003870977005305363
GUT_GENOME142330_1	3280172	GUT_GENOME142330_02956	3279672	3280672	0.003870977005305363
GUT_GENOME142330_1	3280186	GUT_GENOME142330_02956	3279686	3280686	0.003914714362475556
GUT_GENOME142330_1	3280192	GUT_GENOME142330_02956	3279692	3280692	0.00395845171964575
GUT_GENOME142330_1	3280201	GUT_GENOME142330_02956	3279701	3280701	0.004002189076815943
GUT_GENOME142330_1	3280237	GUT_GENOME142330_02956	3279737	3280737	0.003914714362475556
GUT_GENOME142330_1	3280249	GUT_GENOME142330_02956	3279749	3280749	0.003914714362475556
GUT_GENOME142330_1	3280285	GUT_GENOME142330_02956	3279785	3280785	0.003914714362475556
GUT_GENOME142330_1	3280396	GUT_GENOME142330_02956	3279896	3280896	0.0033909705551496603
GUT_GENOME142330_1	3280631	GUT_GENOME142330_02957	3280131	3281131	0.0027322594486773595
GUT_GENOME142330_1	3280635	GUT_GENOME142330_02957	3280135	3281135	0.0027322594486773595
GUT_GENOME142330_1	3280648	GUT_GENOME142330_02957	3280148	3281148	0.002688522091507166
GUT_GENOME142330_1	3280685	GUT_GENOME142330_02957	3280185	3281185	0.0031605762949046532
GUT_GENOME142330_1	3280688	GUT_GENOME142330_02957	3280188	3281188	0.0031168389377344598
GUT_GENOME142330_1	3280696	GUT_GENOME142330_02957	3280196	3281196	0.00311683893773446
GUT_GENOME142330_1	3280765	GUT_GENOME142330_02957	3280265	3281265	0.0041203682994727766
GUT_GENOME142330_1	3280770	GUT_GENOME142330_02957	3280270	3281270	0.00416410565664297
GUT_GENOME142330_1	3280795	GUT_GENOME142330_02957	3280295	3281295	0.004126553380284724
GUT_GENOME142330_1	3280912	GUT_GENOME142330_02957	3280412	3281412	0.003754785844338083
GUT_GENOME142330_1	3280966	GUT_GENOME142330_02957	3280466	3281466	0.003798523201508276
GUT_GENOME142330_1	3280984	GUT_GENOME142330_02957	3280484	3281484	0.003798523201508276
GUT_GENOME142330_1	3281040	GUT_GENOME142330_02958	3280540	3281540	0.003798523201508276
GUT_GENOME142330_1	3281091	GUT_GENOME142330_02958	3280591	3281591	0.003798523201508276
GUT_GENOME142330_1	3281106	GUT_GENOME142330_02958	3280606	3281606	0.003798523201508276
GUT_GENOME142330_1	3281130	GUT_GENOME142330_02958	3280630	3281630	0.003798523201508276
GUT_GENOME142330_1	3281158	GUT_GENOME142330_02958	3280658	3281658	0.004213586303138541
GUT_GENOME142330_1	3281163	GUT_GENOME142330_02958	3280663	3281663	0.004535652296846326
GUT_GENOME142330_1	3281168	GUT_GENOME142330_02958	3280668	3281668	0.004535652296846326
GUT_GENOME142330_1	3281172	GUT_GENOME142330_02958	3280672	3281672	0.004535652296846326
GUT_GENOME142330_1	3281193	GUT_GENOME142330_02958	3280693	3281693	0.004491914939676133
GUT_GENOME142330_1	3281206	GUT_GENOME142330_02958	3280706	3281706	0.00444817758250594
GUT_GENOME142330_1	3281208	GUT_GENOME142330_02958	3280708	3281708	0.00444817758250594
GUT_GENOME142330_1	3281211	GUT_GENOME142330_02958	3280711	3281711	0.00444817758250594
GUT_GENOME142330_1	3281219	GUT_GENOME142330_02958	3280719	3281719	0.00444817758250594
GUT_GENOME142330_1	3281226	GUT_GENOME142330_02958	3280726	3281726	0.00444817758250594
GUT_GENOME142330_1	3281243	GUT_GENOME142330_02958	3280743	3281743	0.00444817758250594
GUT_GENOME142330_1	3281267	GUT_GENOME142330_02958	3280767	3281767	0.004491914939676133
GUT_GENOME142330_1	3281280	GUT_GENOME142330_02958	3280780	3281780	0.004715019640392774
GUT_GENOME142330_1	3281339	GUT_GENOME142330_02958	3280839	3281839	0.0047150196403927735
GUT_GENOME142330_1	3281346	GUT_GENOME142330_02958	3280846	3281846	0.0047150196403927735
GUT_GENOME142330_1	3281352	GUT_GENOME142330_02958	3280852	3281852	0.0047150196403927735
GUT_GENOME142330_1	3281355	GUT_GENOME142330_02958	3280855	3281855	0.0047150196403927735
GUT_GENOME142330_1	3281356	GUT_GENOME142330_02958	3280856	3281856	0.0047150196403927735
GUT_GENOME142330_1	3281433	GUT_GENOME142330_02958	3280933	3281933	0.005240309717921658
GUT_GENOME142330_1	3281646	GUT_GENOME142330_02959	3281146	3282146	0.005242960466841063
GUT_GENOME142330_1	3281662	GUT_GENOME142330_02959	3281162	3282162	0.004920894473133278
GUT_GENOME142330_1	3281677	GUT_GENOME142330_02959	3281177	3282177	0.004324034174780444
GUT_GENOME142330_1	3281746	GUT_GENOME142330_02959	3281246	3282246	0.0031455553843613543
GUT_GENOME142330_1	3281761	GUT_GENOME142330_02959	3281261	3282261	0.0031455553843613543
GUT_GENOME142330_1	3281779	GUT_GENOME142330_02959	3281279	3282279	0.0031018180271911618
GUT_GENOME142330_1	3281794	GUT_GENOME142330_02959	3281294	3282294	0.002817304309841624
GUT_GENOME142330_1	3281857	GUT_GENOME142330_02959	3281357	3282357	0.002861041667011817
GUT_GENOME142330_1	3281871	GUT_GENOME142330_02959	3281371	3282371	0.0028904208008685623
GUT_GENOME142330_1	3281872	GUT_GENOME142330_02959	3281372	3282372	0.0028904208008685623
GUT_GENOME142330_1	3281893	GUT_GENOME142330_02959	3281393	3282393	0.0029341581580387558
GUT_GENOME142330_1	3281902	GUT_GENOME142330_02959	3281402	3282402	0.0029341581580387558
GUT_GENOME142330_1	3281907	GUT_GENOME142330_02959	3281407	3282407	0.0029341581580387558
GUT_GENOME142330_1	3281914	GUT_GENOME142330_02959	3281414	3282414	0.0029341581580387558
GUT_GENOME142330_1	3281929	GUT_GENOME142330_02959	3281429	3282429	0.003046373195626927
GUT_GENOME142330_1	3281989	GUT_GENOME142330_02959	3281489	3282489	0.003002635838456734
GUT_GENOME142330_1	3282010	GUT_GENOME142330_02959	3281510	3282510	0.003046373195626927
GUT_GENOME142330_1	3282055	GUT_GENOME142330_02959	3281555	3282555	0.003046373195626927
GUT_GENOME142330_1	3282079	GUT_GENOME142330_02959	3281579	3282579	0.003046373195626927
GUT_GENOME142330_1	3282115	GUT_GENOME142330_02959	3281615	3282615	0.003177585267137506
GUT_GENOME142330_1	3282118	GUT_GENOME142330_02959	3281618	3282618	0.003177585267137506
GUT_GENOME142330_1	3282133	GUT_GENOME142330_02959	3281633	3282633	0.0032898003047256777
GUT_GENOME142330_1	3282142	GUT_GENOME142330_02959	3281642	3282642	0.003511358735239332
GUT_GENOME142330_1	3282163	GUT_GENOME142330_02959	3281663	3282663	0.00290831335607455
GUT_GENOME142330_1	3282172	GUT_GENOME142330_02959	3281672	3282672	0.00290831335607455
GUT_GENOME142330_1	3282307	GUT_GENOME142330_02959	3281807	3282807	0.0027174594338773444
GUT_GENOME142330_1	3282366	GUT_GENOME142330_02960	3281866	3282866	0.002777322180307255
GUT_GENOME142330_1	3282381	GUT_GENOME142330_02960	3281881	3282881	0.0025009816054592173
GUT_GENOME142330_1	3282422	GUT_GENOME142330_02960	3281922	3282922	0.002343482940497866
GUT_GENOME142330_1	3282494	GUT_GENOME142330_02960	3281994	3282994	0.0029100805220208205
GUT_GENOME142330_1	3282599	GUT_GENOME142330_02960	3282099	3283099	0.002740874382665428
GUT_GENOME142330_1	3282608	GUT_GENOME142330_02960	3282108	3283108	0.002740874382665428
GUT_GENOME142330_1	3282614	GUT_GENOME142330_02960	3282114	3283114	0.002740874382665428
GUT_GENOME142330_1	3282632	GUT_GENOME142330_02960	3282132	3283132	0.0026971370254952345
GUT_GENOME142330_1	3282635	GUT_GENOME142330_02960	3282135	3283135	0.0026829996979250707
GUT_GENOME142330_1	3282643	GUT_GENOME142330_02960	3282143	3283143	0.0026392623407548786
GUT_GENOME142330_1	3282685	GUT_GENOME142330_02960	3282185	3283185	0.002726737055095264
GUT_GENOME142330_1	3282686	GUT_GENOME142330_02960	3282186	3283186	0.002726737055095264
GUT_GENOME142330_1	3282698	GUT_GENOME142330_02960	3282198	3283198	0.0027846117398356205
GUT_GENOME142330_1	3282707	GUT_GENOME142330_02960	3282207	3283207	0.002994904487441801
GUT_GENOME142330_1	3282755	GUT_GENOME142330_02960	3282255	3283255	0.003567466254033418
GUT_GENOME142330_1	3282760	GUT_GENOME142330_02960	3282260	3283260	0.003567466254033418
GUT_GENOME142330_1	3282770	GUT_GENOME142330_02960	3282270	3283270	0.0038108933631321685
GUT_GENOME142330_1	3282830	GUT_GENOME142330_02960	3282330	3283330	0.004160792220493713
GUT_GENOME142330_1	3282830	GUT_GENOME142330_02960	3282330	3283330	0.004160792220493713
GUT_GENOME142330_1	3282857	GUT_GENOME142330_02960	3282357	3283357	0.004160792220493713
GUT_GENOME142330_1	3282887	GUT_GENOME142330_02960	3282387	3283387	0.004087675729466773
GUT_GENOME142330_1	3282893	GUT_GENOME142330_02960	3282393	3283393	0.004087675729466773
GUT_GENOME142330_1	3282923	GUT_GENOME142330_02960	3282423	3283423	0.004019198049048794
GUT_GENOME142330_1	3282947	GUT_GENOME142330_02960	3282447	3283447	0.004415926803986505
GUT_GENOME142330_1	3282971	GUT_GENOME142330_02960	3282471	3283471	0.0045665777009060585
GUT_GENOME142330_1	3282986	GUT_GENOME142330_02960	3282486	3283486	0.0045665777009060585
GUT_GENOME142330_1	3283034	GUT_GENOME142330_02960	3282534	3283534	0.0046103150580762515
GUT_GENOME142330_1	3283061	GUT_GENOME142330_02960	3282561	3283561	0.0046103150580762515
GUT_GENOME142330_1	3283081	GUT_GENOME142330_02960	3282581	3283581	0.0047119270999868
GUT_GENOME142330_1	3283132	GUT_GENOME142330_02961	3282632	3283632	0.004610094162332966
GUT_GENOME142330_1	3283134	GUT_GENOME142330_02961	3282634	3283634	0.004497879124744795
GUT_GENOME142330_1	3283149	GUT_GENOME142330_02961	3282649	3283649	0.004098499620887679
GUT_GENOME142330_1	3283159	GUT_GENOME142330_02961	3282659	3283659	0.004098499620887679
GUT_GENOME142330_1	3283168	GUT_GENOME142330_02961	3282668	3283668	0.004098499620887679
GUT_GENOME142330_1	3283182	GUT_GENOME142330_02961	3282682	3283682	0.004142236978057872
GUT_GENOME142330_1	3283195	GUT_GENOME142330_02961	3282695	3283695	0.00430879236849386
GUT_GENOME142330_1	3283204	GUT_GENOME142330_02961	3282704	3283704	0.004508482120422418
GUT_GENOME142330_1	3283215	GUT_GENOME142330_02961	3282715	3283715	0.004464744763252226
GUT_GENOME142330_1	3283225	GUT_GENOME142330_02961	3282725	3283725	0.004464744763252226
GUT_GENOME142330_1	3283240	GUT_GENOME142330_02961	3282740	3283740	0.004479544778052241
GUT_GENOME142330_1	3283268	GUT_GENOME142330_02961	3282768	3283768	0.004624673281389699
GUT_GENOME142330_1	3283330	GUT_GENOME142330_02961	3282830	3283830	0.0054430920102561875
GUT_GENOME142330_1	3283404	GUT_GENOME142330_02961	3282904	3283904	0.00532712174503219
GUT_GENOME142330_1	3283426	GUT_GENOME142330_02961	3282926	3283926	0.0052553306284649545
GUT_GENOME142330_1	3283435	GUT_GENOME142330_02961	3282935	3283935	0.0052553306284649545
GUT_GENOME142330_1	3283435	GUT_GENOME142330_02961	3282935	3283935	0.0052553306284649545
GUT_GENOME142330_1	3283471	GUT_GENOME142330_02961	3282971	3283971	0.005029354283085625
GUT_GENOME142330_1	3283489	GUT_GENOME142330_02961	3282989	3283989	0.00473158682113906
GUT_GENOME142330_1	3283495	GUT_GENOME142330_02961	3282995	3283995	0.00473158682113906
GUT_GENOME142330_1	3283567	GUT_GENOME142330_02961	3283067	3284067	0.004808458539801822
GUT_GENOME142330_1	3283579	GUT_GENOME142330_02961	3283079	3284079	0.004808458539801822
GUT_GENOME142330_1	3283599	GUT_GENOME142330_02961	3283099	3284099	0.004862798892649638
GUT_GENOME142330_1	3283642	GUT_GENOME142330_02961	3283142	3284142	0.005018751287408003
GUT_GENOME142330_1	3283672	GUT_GENOME142330_02961	3283172	3284172	0.005324691891856071
GUT_GENOME142330_1	3283693	GUT_GENOME142330_02961	3283193	3284193	0.005280954534685878
GUT_GENOME142330_1	3283702	GUT_GENOME142330_02961	3283202	3284202	0.005223079849945521
GUT_GENOME142330_1	3283732	GUT_GENOME142330_02961	3283232	3284232	0.004748374897628627
GUT_GENOME142330_1	3283762	GUT_GENOME142330_02961	3283262	3284262	0.004483962692917916
GUT_GENOME142330_1	3283771	GUT_GENOME142330_02961	3283271	3284271	0.004284272940989358
GUT_GENOME142330_1	3283774	GUT_GENOME142330_02961	3283274	3284274	0.004284272940989358
GUT_GENOME142330_1	3283780	GUT_GENOME142330_02961	3283280	3284280	0.004284272940989358
GUT_GENOME142330_1	3283792	GUT_GENOME142330_02961	3283292	3284292	0.004284272940989358
GUT_GENOME142330_1	3283819	GUT_GENOME142330_02961	3283319	3284319	0.00432801029815955
GUT_GENOME142330_1	3283852	GUT_GENOME142330_02961	3283352	3284352	0.003934374083627815
GUT_GENOME142330_1	3283885	GUT_GENOME142330_02961	3283385	3284385	0.003934374083627815
GUT_GENOME142330_1	3283888	GUT_GENOME142330_02961	3283388	3284388	0.003934374083627815
GUT_GENOME142330_1	3283942	GUT_GENOME142330_02961	3283442	3284442	0.003766714214475409
GUT_GENOME142330_1	3283948	GUT_GENOME142330_02961	3283448	3284448	0.003766714214475409
GUT_GENOME142330_1	3283972	GUT_GENOME142330_02961	3283472	3284472	0.003958451719645748
GUT_GENOME142330_1	3284020	GUT_GENOME142330_02961	3283520	3284520	0.004191054937323593
GUT_GENOME142330_1	3284026	GUT_GENOME142330_02961	3283526	3284526	0.004191054937323593
GUT_GENOME142330_1	3284035	GUT_GENOME142330_02961	3283535	3284535	0.004191054937323593
GUT_GENOME142330_1	3284082	GUT_GENOME142330_02961	3283582	3284582	0.0041331802525832375
GUT_GENOME142330_1	3284131	GUT_GENOME142330_02961	3283631	3284631	0.00434722822782524
GUT_GENOME142330_1	3284152	GUT_GENOME142330_02961	3283652	3284652	0.004557520975431422
GUT_GENOME142330_1	3284161	GUT_GENOME142330_02961	3283661	3284661	0.004557520975431422
GUT_GENOME142330_1	3284230	GUT_GENOME142330_02961	3283730	3284730	0.004074201089126463
GUT_GENOME142330_1	3284266	GUT_GENOME142330_02961	3283766	3284766	0.004138702646165332
GUT_GENOME142330_1	3284293	GUT_GENOME142330_02961	3283793	3284793	0.0035199736692274
GUT_GENOME142330_1	3284431	GUT_GENOME142330_02961	3283931	3284931	0.0034687258567855585
GUT_GENOME142330_1	3284433	GUT_GENOME142330_02961	3283933	3284933	0.0034687258567855585
GUT_GENOME142330_1	3284470	GUT_GENOME142330_02961	3283970	3284970	0.0035118005267258997
GUT_GENOME142330_1	3284470	GUT_GENOME142330_02961	3283970	3284970	0.0035118005267258997
GUT_GENOME142330_1	3284482	GUT_GENOME142330_02961	3283982	3284982	0.0035118005267258997
GUT_GENOME142330_1	3284485	GUT_GENOME142330_02961	3283985	3284985	0.0035118005267258997
GUT_GENOME142330_1	3284494	GUT_GENOME142330_02961	3283994	3284994	0.0035118005267258997
GUT_GENOME142330_1	3284539	GUT_GENOME142330_02961	3284039	3285039	0.003336851098045128
GUT_GENOME142330_1	3284590	GUT_GENOME142330_02961	3284090	3285090	0.003268373417627149
GUT_GENOME142330_1	3284596	GUT_GENOME142330_02961	3284096	3285096	0.003268373417627149
GUT_GENOME142330_1	3284605	GUT_GENOME142330_02961	3284105	3285105	0.003268373417627149
GUT_GENOME142330_1	3284624	GUT_GENOME142330_02961	3284124	3285124	0.0033121107747973422
GUT_GENOME142330_1	3284644	GUT_GENOME142330_02961	3284144	3285144	0.003068683665698591
GUT_GENOME142330_1	3284680	GUT_GENOME142330_02961	3284180	3285180	0.002631530989739945
GUT_GENOME142330_1	3284704	GUT_GENOME142330_02961	3284204	3285204	0.002631530989739945
GUT_GENOME142330_1	3284708	GUT_GENOME142330_02961	3284208	3285208	0.002631530989739945
GUT_GENOME142330_1	3284743	GUT_GENOME142330_02961	3284243	3285243	0.002587793632569752
