"","snp1","snp2","post_freq_1","post_freq_2","pre_freq_1","pre_freq_2","mean_dist_ben","pre_cor","post_cor","mean_pre_freq","pre_num_common"
"185",2457,2954,0.47,0.48,0,0,2294.5,-1.5,0.619210257080688,0,0
"186",2457,3346,0.47,0.38,0,0,2098.5,-1.5,0.666237422861181,0,0
"187",2457,3475,0.47,0.37,0,0,2034,-1.5,-0.348180111720466,0,0
"188",2457,4240,0.47,0.25,0,0,1651.5,-1.5,-0.266060464458788,0,0
"189",2457,4711,0.47,0.24,0,0,1416,-1.5,-0.294618736706123,0,0
"190",2457,5458,0.47,0.6,0,0,1500.5,-1.5,0.359906912151125,0,0
"191",2457,5918,0.47,0.39,0,0,1730.5,-1.5,0.3972303192273,0,0
"192",2457,6154,0.47,0.39,0,0,1848.5,-1.5,0.232915812825107,0,0
"193",2457,6261,0.47,0.34,0,0,1902,-1.5,0.339215804367289,0,0
"194",2457,6627,0.47,0.3,0,0.14,2085,-1.5,-0.135539282624802,0.07,0
"195",2457,6838,0.47,0.31,0,0,2190.5,-1.5,0.365203825888432,0,0
"196",2457,6956,0.47,0.41,0,0,2249.5,-1.5,0.192688742624806,0,0
"197",2457,7264,0.47,0.26,0,0,2403.5,-1.5,0.309699351705501,0,0
"198",2457,7643,0.47,0.32,0,0,2593,-1.5,0.127138007754558,0,0
"199",2457,8954,0.47,0.32,0,0,3248.5,-1.5,0.341898155988609,0,0
"200",2457,9030,0.47,0.3,0,0,3286.5,-1.5,0.301684209713269,0,0
"201",2457,9055,0.47,0.32,0,0,3299,-1.5,0.298946126341799,0,0
"202",2457,9342,0.47,0.7,0,0.22,3442.5,-1.5,0.0043722349233807,0.11,1
"203",2457,9348,0.47,0.7,0,0.22,3445.5,-1.5,0.0043722349233807,0.11,1
"204",2457,9357,0.47,0.7,0,0.22,3450,-1.5,0.0043722349233807,0.11,1
"205",2684,2792,0.34,0.35,0,0,2262,-1.5,0.978115512968666,0,0
"206",2684,2954,0.34,0.48,0,0,2181,-1.5,0.747048062764912,0,0
"207",2684,3346,0.34,0.38,0,0,1985,-1.5,0.873302370721942,0,0
"208",2684,3475,0.34,0.37,0,0,1920.5,-1.5,-0.50632106520162,0,0
"209",2684,4240,0.34,0.25,0,0,1538,-1.5,-0.365636212063565,0,0
"210",2684,4711,0.34,0.24,0,0,1302.5,-1.5,-0.403335376377179,0,0
"211",2684,5458,0.34,0.6,0,0,1387,-1.5,0.499851433661852,0,0
"212",2684,5918,0.34,0.39,0,0,1617,-1.5,0.508111997550116,0,0
"213",2684,6154,0.34,0.39,0,0,1735,-1.5,0.334990362950417,0,0
"214",2684,6261,0.34,0.34,0,0,1788.5,-1.5,0.420677361853832,0,0
"215",2684,6627,0.34,0.3,0,0.14,1971.5,-1.5,-0.0552789992822782,0.07,0
"216",2684,6838,0.34,0.31,0,0,2077,-1.5,0.431791727694053,0,0
"217",2684,6956,0.34,0.41,0,0,2136,-1.5,0.260101743708582,0,0
"218",2684,7264,0.34,0.26,0,0,2290,-1.5,0.344587137326516,0,0
"219",2684,7643,0.34,0.32,0,0,2479.5,-1.5,0.186447405453989,0,0
"220",2684,8954,0.34,0.32,0,0,3135,-1.5,0.367464303953008,0,0
"221",2684,9030,0.34,0.3,0,0,3173,-1.5,0.359313495334808,0,0
"222",2684,9055,0.34,0.32,0,0,3185.5,-1.5,0.367464303953008,0,0
"223",2684,9342,0.34,0.7,0,0.22,3329,-1.5,0.193476497487974,0.11,1
"224",2684,9348,0.34,0.7,0,0.22,3332,-1.5,0.193476497487974,0.11,1
"225",2684,9357,0.34,0.7,0,0.22,3336.5,-1.5,0.193476497487974,0.11,1
"226",2792,2954,0.35,0.48,0,0,2127,-1.5,0.721797636934436,0,0
"227",2792,3346,0.35,0.38,0,0,1931,-1.5,0.850918336905716,0,0
"228",2792,3475,0.35,0.37,0,0,1866.5,-1.5,-0.475501927698448,0,0
"229",2792,4240,0.35,0.25,0,0,1484,-1.5,-0.375241070254657,0,0
"230",2792,4711,0.35,0.24,0,0,1248.5,-1.5,-0.412359655919392,0,0
"231",2792,5458,0.35,0.6,0,0,1333,-1.5,0.513552591013095,0,0
"232",2792,5918,0.35,0.39,0,0,1563,-1.5,0.487874298705979,0,0
"233",2792,6154,0.35,0.39,0,0,1681,-1.5,0.315936219866868,0,0
"234",2792,6261,0.35,0.34,0,0,1734.5,-1.5,0.40275344651651,0,0
"235",2792,6627,0.35,0.3,0,0.14,1917.5,-1.5,-0.0228754505435839,0.07,0
"236",2792,6838,0.35,0.31,0,0,2023,-1.5,0.414786870820703,0,0
"237",2792,6956,0.35,0.41,0,0,2082,-1.5,0.240846208100651,0,0
"238",2792,7264,0.35,0.26,0,0,2236,-1.5,0.329803952723714,0,0
"239",2792,7643,0.35,0.32,0,0,2425.5,-1.5,0.170790398007947,0,0
"240",2792,8954,0.35,0.32,0,0,3081,-1.5,0.395514605913141,0,0
"241",2792,9030,0.35,0.3,0,0,3119,-1.5,0.343131758153758,0,0
"242",2792,9055,0.35,0.32,0,0,3131.5,-1.5,0.350569764332102,0,0
"243",2792,9342,0.35,0.7,0,0.22,3275,-1.5,0.160128153805087,0.11,1
"244",2792,9348,0.35,0.7,0,0.22,3278,-1.5,0.160128153805087,0.11,1
"245",2792,9357,0.35,0.7,0,0.22,3282.5,-1.5,0.160128153805087,0.11,1
"246",2954,3346,0.48,0.38,0,0,1850,-1.5,0.649899614849396,0,0
"247",2954,3475,0.48,0.37,0,0,1785.5,-1.5,-0.611917579779438,0,0
"248",2954,4240,0.48,0.25,0,0,1403,-1.5,-0.231125081760512,0,0
"249",2954,4711,0.48,0.24,0,0,1167.5,-1.5,-0.39930512771594,0,0
"250",2954,5458,0.48,0.6,0,0,1252,-1.5,0.457604315322429,0,0
"251",2954,5918,0.48,0.39,0,0,1482,-1.5,0.421865104394285,0,0
"252",2954,6154,0.48,0.39,0,0,1600,-1.5,0.25771525832647,0,0
"253",2954,6261,0.48,0.34,0,0,1653.5,-1.5,0.366763415429832,0,0
"254",2954,6627,0.48,0.3,0,0.14,1836.5,-1.5,-0.0611499488087786,0.07,0
"255",2954,6838,0.48,0.31,0,0,1942,-1.5,0.394700026485083,0,0
"256",2954,6956,0.48,0.41,0,0,2001,-1.5,0.257203487839767,0,0
"257",2954,7264,0.48,0.26,0,0,2155,-1.5,0.343157121541288,0,0
"258",2954,7643,0.48,0.32,0,0,2344.5,-1.5,0.156188713470872,0,0
"259",2954,8954,0.48,0.32,0,0,3000,-1.5,0.413642636774508,0,0
"260",2954,9030,0.48,0.3,0,0,3038,-1.5,0.419313934688767,0,0
"261",2954,9055,0.48,0.32,0,0,3050.5,-1.5,0.456551623991781,0,0
"262",2954,9342,0.48,0.7,0,0.22,3194,-1.5,0.235864088262432,0.11,1
"263",2954,9348,0.48,0.7,0,0.22,3197,-1.5,0.235864088262432,0.11,1
"264",2954,9357,0.48,0.7,0,0.22,3201.5,-1.5,0.235864088262432,0.11,1
"265",3346,3475,0.38,0.37,0,0,1589.5,-1.5,-0.59996586351091,0,0
"266",3346,4240,0.38,0.25,0,0,1207,-1.5,-0.451996764666316,0,0
"267",3346,4711,0.38,0.24,0,0,971.5,-1.5,-0.43994134506406,0,0
"268",3346,5458,0.38,0.6,0,0,1056,-1.5,0.597166010349084,0,0
"269",3346,5918,0.38,0.39,0,0,1286,-1.5,0.556711953211006,0,0
"270",3346,6154,0.38,0.39,0,0,1404,-1.5,0.387755366500533,0,0
"271",3346,6261,0.38,0.34,0,0,1457.5,-1.5,0.568864293279034,0,0
"272",3346,6627,0.38,0.3,0,0.14,1640.5,-1.5,-0.0179830230483137,0.07,0
"273",3346,6838,0.38,0.31,0,0,1746,-1.5,0.45525828754255,0,0
"274",3346,6956,0.38,0.41,0,0,1805,-1.5,0.268923930934697,0,0
"275",3346,7264,0.38,0.26,0,0,1959,-1.5,0.381386970827717,0,0
"276",3346,7643,0.38,0.32,0,0,2148.5,-1.5,0.21376090185039,0,0
"277",3346,8954,0.38,0.32,0,0,2804,-1.5,0.390422804206085,0,0
"278",3346,9030,0.38,0.3,0,0,2842,-1.5,0.386634995538744,0,0
"279",3346,9055,0.38,0.32,0,0,2854.5,-1.5,0.390422804206085,0,0
"280",3346,9342,0.38,0.7,0,0.22,2998,-1.5,0.19781325353145,0.11,1
"281",3346,9348,0.38,0.7,0,0.22,3001,-1.5,0.19781325353145,0.11,1
"282",3346,9357,0.38,0.7,0,0.22,3005.5,-1.5,0.19781325353145,0.11,1
"283",3475,4240,0.37,0.25,0,0,1142.5,-1.5,0.322873201500379,0,0
"284",3475,4711,0.37,0.24,0,0,907,-1.5,0.296802714357106,0,0
"285",3475,5458,0.37,0.6,0,0,991.5,-1.5,-0.558080918375025,0,0
"286",3475,5918,0.37,0.39,0,0,1221.5,-1.5,-0.527840574471398,0,0
"287",3475,6154,0.37,0.39,0,0,1339.5,-1.5,-0.273050273037095,0,0
"288",3475,6261,0.37,0.34,0,0,1393,-1.5,-0.50632106520162,0,0
"289",3475,6627,0.37,0.3,0,0.14,1576,-1.5,0.0858761996157023,0.07,0
"290",3475,6838,0.37,0.31,0,0,1681.5,-1.5,-0.424105055992822,0,0
"291",3475,6956,0.37,0.41,0,0,1740.5,-1.5,-0.259834068204077,0,0
"292",3475,7264,0.37,0.26,0,0,1894.5,-1.5,-0.407036724889321,0,0
"293",3475,7643,0.37,0.32,0,0,2084,-1.5,-0.214904138701067,0,0
"294",3475,8954,0.37,0.32,0,0,2739.5,-1.5,-0.392510864900297,0,0
"295",3475,9030,0.37,0.3,0,0,2777.5,-1.5,-0.411301798159416,0,0
"296",3475,9055,0.37,0.32,0,0,2790,-1.5,-0.392510864900297,0,0
"297",3475,9342,0.37,0.7,0,0.22,2933.5,-1.5,-0.311866198604393,0.11,1
"298",3475,9348,0.37,0.7,0,0.22,2936.5,-1.5,-0.311866198604393,0.11,1
"299",3475,9357,0.37,0.7,0,0.22,2941,-1.5,-0.311866198604393,0.11,1
"300",4240,4711,0.25,0.24,0,0,524.5,-1.5,0.21629522817435,0,0
"301",4240,5458,0.25,0.6,0,0,609,-1.5,-0.471404520791032,0,0
"302",4240,5918,0.25,0.39,0,0,839,-1.5,-0.319599370902796,0,0
"303",4240,6154,0.25,0.39,0,0,957,-1.5,-0.319599370902796,0,0
"304",4240,6261,0.25,0.34,0,0,1010.5,-1.5,-0.365636212063565,0,0
"305",4240,6627,0.25,0.3,0,0.14,1193.5,-1.5,0.428359736077124,0.07,0
"306",4240,6838,0.25,0.31,0,0,1299,-1.5,-0.337052648822912,0,0
"307",4240,6956,0.25,0.41,0,0,1358,-1.5,-0.340423424625308,0,0
"308",4240,7264,0.25,0.26,0,0,1512,-1.5,-0.289573969570961,0,0
"309",4240,7643,0.25,0.32,0,0,1701.5,-1.5,-0.346551640041836,0,0
"310",4240,8954,0.25,0.32,0,0,2357,-1.5,-0.247536885744169,0,0
"311",4240,9030,0.25,0.3,0,0,2395,-1.5,-0.226778683805536,0,0
"312",4240,9055,0.25,0.32,0,0,2407.5,-1.5,-0.247536885744169,0,0
"313",4240,9342,0.25,0.7,0,0.22,2551,-1.5,-0.125988157669742,0.11,1
"314",4240,9348,0.25,0.7,0,0.22,2554,-1.5,-0.125988157669742,0.11,1
"315",4240,9357,0.25,0.7,0,0.22,2558.5,-1.5,-0.125988157669742,0.11,1
"316",4711,5458,0.24,0.6,0,0,373.5,-1.5,-0.640452257055318,0,0
"317",4711,5918,0.24,0.39,0,0,603.5,-1.5,-0.305314533270945,0,0
"318",4711,6154,0.24,0.39,0,0,721.5,-1.5,-0.161298243992198,0,0
"319",4711,6261,0.24,0.34,0,0,775,-1.5,-0.403335376377179,0,0
"320",4711,6627,0.24,0.3,0,0.14,958,-1.5,0.0408759559656644,0.07,0
"321",4711,6838,0.24,0.31,0,0,1063.5,-1.5,-0.326037878139202,0,0
"322",4711,6956,0.24,0.41,0,0,1122.5,-1.5,-0.325631005711899,0,0
"323",4711,7264,0.24,0.26,0,0,1276.5,-1.5,-0.333096169779059,0,0
"324",4711,7643,0.24,0.32,0,0,1466,-1.5,-0.335300807987314,0,0
"325",4711,8954,0.24,0.32,0,0,2121.5,-1.5,-0.385495539721941,0,0
"326",4711,9030,0.24,0.3,0,0,2159.5,-1.5,-0.367883603690979,0,0
"327",4711,9055,0.24,0.32,0,0,2172,-1.5,-0.385495539721941,0,0
"328",4711,9342,0.24,0.7,0,0.22,2315.5,-1.5,-0.245255735793986,0.11,1
"329",4711,9348,0.24,0.7,0,0.22,2318.5,-1.5,-0.245255735793986,0.11,1
"330",4711,9357,0.24,0.7,0,0.22,2323,-1.5,-0.245255735793986,0.11,1
"331",5458,5918,0.6,0.39,0,0,688,-1.5,0.527312058999417,0,0
"332",5458,6154,0.6,0.39,0,0,806,-1.5,0.359911405348808,0,0
"333",5458,6261,0.6,0.34,0,0,859.5,-1.5,0.586032715327688,0,0
"334",5458,6627,0.6,0.3,0,0.14,1042.5,-1.5,-0.133630620956212,0.07,0
"335",5458,6838,0.6,0.31,0,0,1148,-1.5,0.459010189154726,0,0
"336",5458,6956,0.6,0.41,0,0,1207,-1.5,0.55613630020101,0,0
"337",5458,7264,0.6,0.26,0,0,1361,-1.5,0.483977514182461,0,0
"338",5458,7643,0.6,0.32,0,0,1550.5,-1.5,0.516353280985329,0,0
"339",5458,8954,0.6,0.32,0,0,2206,-1.5,0.516353280985329,0,0
"340",5458,9030,0.6,0.3,0,0,2244,-1.5,0.489978943506111,0,0
"341",5458,9055,0.6,0.32,0,0,2256.5,-1.5,0.472594528359453,0,0
"342",5458,9342,0.6,0.7,0,0.22,2400,-1.5,0.311804782231162,0.11,1
"343",5458,9348,0.6,0.7,0,0.22,2403,-1.5,0.311804782231162,0.11,1
"344",5458,9357,0.6,0.7,0,0.22,2407.5,-1.5,0.311804782231162,0.11,1
"345",5918,6154,0.39,0.39,0,0,1036,-1.5,0.705758722152165,0,0
"346",5918,6261,0.39,0.34,0,0,1089.5,-1.5,0.811074858099589,0,0
"347",5918,6627,0.39,0.3,0,0.14,1272.5,-1.5,-0.299756034163809,0.07,0
"348",5918,6838,0.39,0.31,0,0,1378,-1.5,0.749619705191959,0,0
"349",5918,6956,0.39,0.41,0,0,1437,-1.5,0.584013626067065,0,0
"350",5918,7264,0.39,0.26,0,0,1591,-1.5,0.741316092871017,0,0
"351",5918,7643,0.39,0.32,0,0,1780.5,-1.5,0.550272313693111,0,0
"352",5918,8954,0.39,0.32,0,0,2436,-1.5,0.50632085093807,0,0
"353",5918,9030,0.39,0.3,0,0,2474,-1.5,0.550298391076843,0,0
"354",5918,9055,0.39,0.32,0,0,2486.5,-1.5,0.50632085093807,0,0
"355",5918,9342,0.39,0.7,0,0.22,2630,-1.5,0.389235447347035,0.11,1
"356",5918,9348,0.39,0.7,0,0.22,2633,-1.5,0.389235447347035,0.11,1
"357",5918,9357,0.39,0.7,0,0.22,2637.5,-1.5,0.389235447347035,0.11,1
"358",6154,6261,0.39,0.34,0,0,1207.5,-1.5,0.811074858099589,0,0
"359",6154,6627,0.39,0.3,0,0.14,1390.5,-1.5,-0.344495740755422,0.07,0
"360",6154,6838,0.39,0.31,0,0,1496,-1.5,0.749619705191959,0,0
"361",6154,6956,0.39,0.41,0,0,1555,-1.5,0.584013626067065,0,0
"362",6154,7264,0.39,0.26,0,0,1709,-1.5,0.741316092871017,0,0
"363",6154,7643,0.39,0.32,0,0,1898.5,-1.5,0.550272313693111,0,0
"364",6154,8954,0.39,0.32,0,0,2554,-1.5,0.50632085093807,0,0
"365",6154,9030,0.39,0.3,0,0,2592,-1.5,0.550298391076843,0,0
"366",6154,9055,0.39,0.32,0,0,2604.5,-1.5,0.50632085093807,0,0
"367",6154,9342,0.39,0.7,0,0.22,2748,-1.5,0.0760575012057425,0.11,1
"368",6154,9348,0.39,0.7,0,0.22,2751,-1.5,0.0760575012057425,0.11,1
"369",6154,9357,0.39,0.7,0,0.22,2755.5,-1.5,0.0760575012057425,0.11,1
"370",6261,6627,0.34,0.3,0,0.14,1444,-1.5,-0.239542330223206,0.07,0
"371",6261,6838,0.34,0.31,0,0,1549.5,-1.5,0.842587240299389,0,0
"372",6261,6956,0.34,0.41,0,0,1608.5,-1.5,0.689312541907562,0,0
"373",6261,7264,0.34,0.26,0,0,1762.5,-1.5,0.825854088899863,0,0
"374",6261,7643,0.34,0.32,0,0,1952,-1.5,0.638989651701536,0,0
"375",6261,8954,0.34,0.32,0,0,2607.5,-1.5,0.593735427076781,0,0
"376",6261,9030,0.34,0.3,0,0,2645.5,-1.5,0.635708491746199,0,0
"377",6261,9055,0.34,0.32,0,0,2658,-1.5,0.593735427076781,0,0
"378",6261,9342,0.34,0.7,0,0.22,2801.5,-1.5,0.285608162958437,0.11,1
"379",6261,9348,0.34,0.7,0,0.22,2804.5,-1.5,0.285608162958437,0.11,1
"380",6261,9357,0.34,0.7,0,0.22,2809,-1.5,0.285608162958437,0.11,1
"381",6627,6838,0.3,0.31,0.14,0,1732.5,-1.5,-0.438801303383356,0.07,0
"382",6627,6956,0.3,0.41,0.14,0,1791.5,-1.5,-0.501361362503469,0.07,0
"383",6627,7264,0.3,0.26,0.14,0,1945.5,-1.5,-0.388045294494277,0.07,0
"384",6627,7643,0.3,0.32,0.14,0,2135,-1.5,-0.449088713139072,0.07,0
"385",6627,8954,0.3,0.32,0.14,0,2790.5,-1.5,-0.121628193141832,0.07,0
"386",6627,9030,0.3,0.3,0.14,0,2828.5,-1.5,-0.190476190476191,0.07,0
"387",6627,9055,0.3,0.32,0.14,0,2841,-1.5,-0.215188341712472,0.07,0
"388",6627,9342,0.3,0.7,0.14,0.22,2984.5,0.0640053006811402,-0.0952380952380953,0.18,1
"389",6627,9348,0.3,0.7,0.14,0.22,2987.5,0.0640053006811402,-0.0952380952380953,0.18,1
"390",6627,9357,0.3,0.7,0.14,0.22,2992,0.0640053006811402,-0.0952380952380953,0.18,1
"391",6838,6956,0.31,0.41,0,0,1897,-1.5,0.760101635164768,0,0
"392",6838,7264,0.31,0.26,0,0,2051,-1.5,0.884330314204342,0,0
"393",6838,7643,0.31,0.32,0,0,2240.5,-1.5,0.69898282353523,0,0
"394",6838,8954,0.31,0.32,0,0,2896,-1.5,0.652631177412204,0,0
"395",6838,9030,0.31,0.3,0,0,2934,-1.5,0.693589156960788,0,0
"396",6838,9055,0.31,0.32,0,0,2946.5,-1.5,0.652631177412204,0,0
"397",6838,9342,0.31,0.7,0,0.22,3090,-1.5,0.34443543168801,0.11,1
"398",6838,9348,0.31,0.7,0,0.22,3093,-1.5,0.34443543168801,0.11,1
"399",6838,9357,0.31,0.7,0,0.22,3097.5,-1.5,0.34443543168801,0.11,1
"400",6956,7264,0.41,0.26,0,0,2110,-1.5,0.711057778341359,0,0
"401",6956,7643,0.41,0.32,0,0,2299.5,-1.5,0.822914301947701,0,0
"402",6956,8954,0.41,0.32,0,0,2955,-1.5,0.517808363725566,0,0
"403",6956,9030,0.41,0.3,0,0,2993,-1.5,0.563476929539297,0,0
"404",6956,9055,0.41,0.32,0,0,3005.5,-1.5,0.517808363725566,0,0
"405",6956,9342,0.41,0.7,0,0.22,3149,-1.5,0.323888313829675,0.11,1
"406",6956,9348,0.41,0.7,0,0.22,3152,-1.5,0.323888313829675,0.11,1
"407",6956,9357,0.41,0.7,0,0.22,3156.5,-1.5,0.323888313829675,0.11,1
"408",7264,7643,0.26,0.32,0,0,2453.5,-1.5,0.815199804671233,0,0
"409",7264,8954,0.26,0.32,0,0,3109,-1.5,0.766326914702933,0,0
"410",7264,9030,0.26,0.3,0,0,3147,-1.5,0.805940227026576,0,0
"411",7264,9055,0.26,0.32,0,0,3159.5,-1.5,0.766326914702933,0,0
"412",7264,9342,0.26,0.7,0,0.22,3303,-1.5,0.288546501034206,0.11,1
"413",7264,9348,0.26,0.7,0,0.22,3306,-1.5,0.288546501034206,0.11,1
"414",7264,9357,0.26,0.7,0,0.22,3310.5,-1.5,0.288546501034206,0.11,1
"415",7643,8954,0.32,0.32,0,0,3298.5,-1.5,0.632352941176471,0,0
"416",7643,9030,0.32,0.3,0,0,3336.5,-1.5,0.673633069708608,0,0
"417",7643,9055,0.32,0.32,0,0,3349,-1.5,0.632352941176471,0,0
"418",7643,9342,0.32,0.7,0,0.22,3492.5,-1.5,0.261968415997792,0.11,1
"419",7643,9348,0.32,0.7,0,0.22,3495.5,-1.5,0.261968415997792,0.11,1
"420",7643,9357,0.32,0.7,0,0.22,3500,-1.5,0.261968415997792,0.11,1
"421",8954,9030,0.32,0.3,0,0,3992,-1.5,0.954313515420528,0,0
"422",8954,9055,0.32,0.32,0,0,4004.5,-1.5,0.908088235294118,0,0
"423",8954,9342,0.32,0.7,0,0.22,4148,-1.5,0.308748490283112,0.11,1
"424",8954,9348,0.32,0.7,0,0.22,4151,-1.5,0.308748490283112,0.11,1
"425",8954,9357,0.32,0.7,0,0.22,4155.5,-1.5,0.308748490283112,0.11,1
"426",9030,9055,0.3,0.32,0,0,4042.5,-1.5,0.954313515420528,0,0
"427",9030,9342,0.3,0.7,0,0.22,4186,-1.5,0.380952380952381,0.11,1
"428",9030,9348,0.3,0.7,0,0.22,4189,-1.5,0.380952380952381,0.11,1
"429",9030,9357,0.3,0.7,0,0.22,4193.5,-1.5,0.380952380952381,0.11,1
"430",9055,9342,0.32,0.7,0,0.22,4198.5,-1.5,0.355528564568432,0.11,1
"431",9055,9348,0.32,0.7,0,0.22,4201.5,-1.5,0.355528564568432,0.11,1
"432",9055,9357,0.32,0.7,0,0.22,4206,-1.5,0.355528564568432,0.11,1
"433",9342,9348,0.7,0.7,0.22,0.22,4345,1,1,0.22,2
"434",9342,9357,0.7,0.7,0.22,0.22,4349.5,1,1,0.22,2
"435",9348,9357,0.7,0.7,0.22,0.22,4352.5,1,1,0.22,2
"1",326,1090,0.47,0.44,0,0.16,4292,-1.5,0.456918993370583,0.08,0
"2",326,1154,0.47,0.36,0,0,4260,-1.5,0.629467396223385,0,0
"3",326,1198,0.47,0.35,0,0,4238,-1.5,0.611202932185128,0,0
"4",326,1443,0.47,0.38,0,0,4115.5,-1.5,-0.40700749624605,0,0
"5",326,3007,0.47,0.74,0,0,3333.5,-1.5,0.0100492415007685,0,0
"6",326,3031,0.47,0.42,0,0,3321.5,-1.5,0.416506568698275,0,0
"7",326,3334,0.47,0.34,0,0,3170,-1.5,-0.126042780176374,0,0
"8",326,3552,0.47,0.57,0,0,3061,-1.5,0.332265031810483,0,0
"9",326,3602,0.47,0.35,0,0,3036,-1.5,-0.102917332223613,0,0
"10",326,3648,0.47,0.47,0,0,3013,-1.5,0.478121236451224,0,0
"11",326,3733,0.47,0.44,0,0.01,2970.5,-1.5,0.497282862042896,0.005,0
"12",326,4166,0.47,0.28,0,0,2754,-1.5,-0.274883444678392,0,0
"13",326,5050,0.47,0.26,0,0,2362,-1.5,-0.284119464249,0,0
"14",326,5066,0.47,0.58,0,0,2370,-1.5,0.314206709719752,0,0
"15",326,6912,0.47,0.71,0,0,3293,-1.5,0.116129006716167,0,0
"16",326,7087,0.47,0.32,0,0,3380.5,-1.5,-0.173526199773113,0,0
"17",326,7466,0.47,0.25,0,0,3570,-1.5,-0.0809749239657182,0,0
"18",326,7741,0.47,0.33,0,0,3707.5,-1.5,0.276543504244702,0,0
"19",326,7802,0.47,0.2,0,0,3738,-1.5,0.0300541462387823,0,0
"20",326,8324,0.47,0.28,0,0,3999,-1.5,0.305227721038994,0,0
"21",326,8869,0.47,0.26,0,0,4271.5,-1.5,-0.055727611958807,0,0
"22",326,9107,0.47,0.24,0,0,4390.5,-1.5,-0.0600496788190823,0,0
"23",326,9205,0.47,0.27,0,0,4439.5,-1.5,0.239642777875268,0,0
"24",326,9540,0.47,0.28,0,0,4607,-1.5,0.215979849390165,0,0
"25",326,9778,0.47,0.25,0,0,4726,-1.5,0.289196157020422,0,0
"26",326,9937,0.47,0.46,0,0,4805.5,-1.5,0.17608057630772,0,0
"27",326,9986,0.47,0.2,0,0,4830,-1.5,-0.0200360974925215,0,0
"28",1090,1154,0.44,0.36,0.16,0,3878,-1.5,0.804144166183661,0.08,0
"29",1090,1198,0.44,0.35,0.16,0,3856,-1.5,0.827837354384716,0.08,0
"30",1090,1443,0.44,0.38,0.16,0,3733.5,-1.5,-0.610941764935807,0.08,0
"31",1090,3007,0.44,0.74,0.16,0,2951.5,-1.5,0.433559901252627,0.08,0
"32",1090,3031,0.44,0.42,0.16,0,2939.5,-1.5,0.715113716237616,0.08,0
"33",1090,3334,0.44,0.34,0.16,0,2788,-1.5,-0.423572308983443,0.08,0
"34",1090,3552,0.44,0.57,0.16,0,2679,-1.5,0.485047474889327,0.08,0
"35",1090,3602,0.44,0.35,0.16,0,2654,-1.5,-0.439260637020461,0.08,0
"36",1090,3648,0.44,0.47,0.16,0,2631,-1.5,0.618374468059835,0.08,0
"37",1090,3733,0.44,0.44,0.16,0.01,2588.5,-0.0438634463306513,0.63474025974026,0.085,0
"38",1090,4166,0.44,0.28,0.16,0,2372,-1.5,-0.328432000343635,0.08,0
"39",1090,5050,0.44,0.26,0.16,0,1980,-1.5,-0.249848078687955,0.08,0
"40",1090,5066,0.44,0.58,0.16,0,1988,-1.5,0.468579078904557,0.08,0
"41",1090,6912,0.44,0.71,0.16,0,2911,-1.5,0.255725454038698,0.08,0
"42",1090,7087,0.44,0.32,0.16,0,2998.5,-1.5,-0.00345493745514239,0.08,0
"43",1090,7466,0.44,0.25,0.16,0,3188,-1.5,-0.0465242105199235,0.08,0
"44",1090,7741,0.44,0.33,0.16,0,3325.5,-1.5,0.27762609394582,0.08,0
"45",1090,7802,0.44,0.2,0.16,0,3356,-1.5,-0.040291148201269,0.08,0
"46",1090,8324,0.44,0.28,0.16,0,3617,-1.5,0.2099811149738,0.08,0
"47",1090,8869,0.44,0.26,0.16,0,3889.5,-1.5,-0.203920123046787,0.08,0
"48",1090,9107,0.44,0.24,0.16,0,4008.5,-1.5,-0.0735854295884055,0.08,0
"49",1090,9205,0.44,0.27,0.16,0,4057.5,-1.5,0.186953479359851,0.08,0
"50",1090,9540,0.44,0.28,0.16,0,4225,-1.5,0.165113355364013,0.08,0
"51",1090,9778,0.44,0.25,0.16,0,4344,-1.5,0.232621052599618,0.08,0
"52",1090,9937,0.44,0.46,0.16,0,4423.5,-1.5,0.192402541837925,0.08,0
"53",1090,9986,0.44,0.2,0.16,0,4448,-1.5,-0.040291148201269,0.08,0
"54",1154,1198,0.36,0.35,0,0,3824,-1.5,0.978399180940457,0,0
"55",1154,1443,0.36,0.38,0,0,3701.5,-1.5,-0.544239893682113,0,0
"56",1154,3007,0.36,0.74,0,0,2919.5,-1.5,0.349569910317124,0,0
"57",1154,3031,0.36,0.42,0,0,2907.5,-1.5,0.754723086703082,0,0
"58",1154,3334,0.36,0.34,0,0,2756,-1.5,-0.450347019648799,0,0
"59",1154,3552,0.36,0.57,0,0,2647,-1.5,0.567253258362841,0,0
"60",1154,3602,0.36,0.35,0,0,2622,-1.5,-0.419313934688767,0,0
"61",1154,3648,0.36,0.47,0,0,2599,-1.5,0.671209265999471,0,0
"62",1154,3733,0.36,0.44,0,0.01,2556.5,-1.5,0.720204274097684,0.005,0
"63",1154,4166,0.36,0.28,0,0,2340,-1.5,-0.421307652181391,0,0
"64",1154,5050,0.36,0.26,0,0,1948,-1.5,-0.349569910317124,0,0
"65",1154,5066,0.36,0.58,0,0,1956,-1.5,0.55380128062329,0,0
"66",1154,6912,0.36,0.71,0,0,2879,-1.5,0.249763797542047,0,0
"67",1154,7087,0.36,0.32,0,0,2966.5,-1.5,-0.112545946499771,0,0
"68",1154,7466,0.36,0.25,0,0,3156,-1.5,-0.144337567297406,0,0
